RGD symbol	NCBI gene ID	Gene Synonym
Abcc10	316231	LOC316231
Lamb1	298941	Lamb1-1
Lamb1	298941	LOC298941
		
		
Has1	282821	LOC282821
Ncbp3	360563	LOC360563
Ncbp3	360563	RGD1308139
		
Igf2	24483	IGF-II
Igf2	24483	IGFII
Igf2	24483	MSA
Igf2	24483	RNIGF2
		
		
Gmcl1	362392	LOC362392
Gmcl1	362392	RGD1310925
Gmcl1	362392	Ry1
Snrnp27	362392	LOC362392
Snrnp27	362392	RGD1310925
Snrnp27	362392	Ry1
Gmcl1	312516	LOC362392
Gmcl1	312516	RGD1310925
Gmcl1	312516	Ry1
Snrnp27	312516	LOC362392
Snrnp27	312516	RGD1310925
Snrnp27	312516	Ry1
		
		
Lclat1	362702	LOC362702
Lclat1	362702	RGD1565906
		
Fh	24368	Fh1
Fh	24368	MGC105468
		
		
		
Sult1e1	360268	EST-1
Sult1e1	360268	EST-3
Sult1e1	360268	rEST-6
Sult1e1	360268	ST1E1
Sult1e1	360268	Ste
Sult1e1	360268	Ste1
Sult1e1	360268	ste2
		
		
Nsmce4a		LOC293528
Nsmce4a		RGD1309025
		
Top3b	287930	LOC287930
Uba52	64156	CEP52
Uba52	64156	Rps27a
Uba52	64156	Ubb
Pts	29498	PTPS
		
		
		
		
		
		
		
Plpp5	680466	LOC680466
Plpp5	680466	Ppapdc1b
Zwint	257644	Sip30
Zwint	257644	Zwint-1
Mzt1	692032	LOC692032
Cacng5	140726	
		
Ifna16l1	500491	LOC500491
Ifna16l1	500491	RGD1565225
Cit	83620	LOC288698
		
		
Guk1	303179	LOC303179
		
Prrt2	361651	DSPB3
Prrt2	361651	LOC361651
Prrt2	361651	RGD1564195
Agps	84114	Adap-s
Agps	84114	Adps
Agps	84114	Ads
Agps	84114	LOC100360503
LOC102553734	102553734	
Cttnbp2nl	310760	LOC310760
Cttnbp2nl	310760	RGD1310822
		
		
Nme6	58964	NDK 6
Nme6	58964	Nm23-R6
Fbxo40	363790	LOC363790
		
Negr1	59318	LOC59318
		
Ofd1	302661	LOC302661
Ofd1	302661	RGD1562231
Otop3	287821	LOC287821
Mcm3	316273	LOC316273
		
Olr1588	289250	
Taldo1	83688	
		
Olr1280	100910500	
LOC100910640	100910500	
LOC100910500	100910500	
Olr1280	315571	
LOC100910640	315571	
LOC100910500	315571	
Hcfc1r1	287097	Hpip
Stam2	311030	LOC311030
Stam2	311030	STAM-2
Msl2	315959	LOC315959
Msl2	315959	Msl2l1
Msl2	315959	RGD1310355
		
Grb2	81504	Ash-psi
Grb2	81504	MGC108668
Pou3f4	29589	brain-4
Pou3f4	29589	brn-4
Pou3f4	29589	oct-9
Pou3f4	29589	OTF-9
Pou3f4	29589	RHS2
LOC100910128	100910128	
Ccnb1ip1	498492	
Cdc40	361859	LOC361859
		
Tm4sf20	691066	LOC691066
		
Pcdhga4	252894	Pcdhga3
LOC688340		
Pdpn	54320	E11
Pdpn	54320	Gp38
Pdpn	54320	OTS-8
Pdpn	54320	RTI140
Pdpn	54320	RTI40
Pdpn	54320	T1-alpha
Pdpn	54320	T1A
Necap2	298598	MGC72598
		
Isg15	298693	G1p2
Isg15	298693	LOC298693
Rpl23a	498523	LOC360572
Rpl23a	360572	LOC360572
Clcnkb	79430	clC-K2
Clcnkb	79430	ClC-K2L
Clcnkb	79430	Clck2
Clcnkb	79430	Clcnk1l
		
Ctnnd2	114028	
		
		
		
Arfgef1	312915	BIG1
Arfgef1	312915	LOC312915
Arfgef1	312915	RGD1560793
LOC103692171	103692171	
Zfp652	497984	LOC497984
Zfp652	497984	MGC156681
Zfp652	497984	RGD1566329
Zfp652	497984	Znf652
		
Zfp346	306765	JAZ
Zfp346	306765	LOC306765
Mir6331	102465165	rno-mir-6331
Sp1	24790	
Col27a1	298101	
		
Psrc1	691380	MGC125042
		
Olr750	296003	
Ksr1	108348076	Ksr
Ksr1	108348076	LOC360573
Ksr1	360573	Ksr
Ksr1	360573	LOC360573
RGD1560585	317597	LOC317597
		
		
		
		
		
		
Mir652	100314177	rno-mir-652
Themis	498985	LOC498985
Themis	498985	RGD1560849
		
		
Lcn3	502611	LOC502611
Lcn3	502611	RGD1562745
Zfp3	497944	LOC497944
Zfp3	497944	RGD1565881
		
Olr1084	404958	LOC102547063
		
Srsf2	494445	MGC73009
Srsf2	494445	SC-35
Srsf2	494445	Sfrs2
Olr1256	100912371	
LOC100912371	100912371	
Olr1256	405977	
LOC100912371	405977	
		
		
Kcnj5	29713	CIR
Kcnj5	29713	GIRK-4
Kcnj5	29713	GIRK4
Kcnj5	29713	KATP-1
Kcnj5	29713	MGC93525
Znhit3	497975	LOC360586 
Znhit3	497975	LOC497975
Znhit3	497975	Trip3
Pde6h	114248	Pde6g
Mir3551	100526615	rno-mir-3551
		
Sptlc3	296188	LOC296188
Sptlc3	296188	RGD1310030
		
Acta2	81633	
Hps3	310288	LOC310288
		
		
Ndufs1	301458	MGC93795
Fam91a1	689997	LOC689997
Fam91a1	689997	MGC188756
		
Rprd1a	291736	LOC291736
Rprd1a	291736	P15rs
Rprd1a	291736	RGD1307374
		
Tbc1d13	499768	LOC499768
		
Them5	361993	C2cd4d
Them5	361993	LOC361993
Them5	361993	RGD1562059
		
Tut1	499314	MGC125034
Acsbg1	171410	Grlacs
Acsbg1	171410	Lpd
		
Klra1	494193	Klra2
Klra1	494193	Ly49i6
		
LOC102553472		
Rnf123	100190936	
		
Hmga1	117062	HMG-I(Y)
Hmga1	117062	Hmgi
Hmga1	117062	LOC689053
Klf17	298449	LOC298449
Klf17	298449	Zfp393
		
Park7	117287	CAP1
Park7	117287	DJ-1
Park7	117287	Dj1
Park7	117287	SP22
Tmem200c	501201	LOC501201
Tmem200c	501201	RGD1561734
Btbd9	294318	LOC100361081
Btbd9	294318	LOC294318
LOC100911422	100911422	
LOC100911224	100359821	LOC690887
Zik1	100359821	LOC690887
		
LOC102554666	102554666	
Myl12a	501203	LOC363299
Myl12a	501203	RGD1309537
Myl12a	501203	Rlc-a
Ca8	297814	CA-VIII
Ca8	297814	Car8
Ca8	297814	CARP
Ca8	297814	LOC297814
Ca8	297814	MGC105764
Vom1r106	494309	V1re13
Ppp6r3	309144	LOC309144
Ppp6r3	309144	Ppp6r3-ps1
Ppp6r3	309144	RGD1307145
Ppp6r3	309144	Saps3
Ppp6r3	309144	Saps3-ps1
Tsc2	24855	Rc
Mamdc4	252882	Aegp
Mamdc4	252882	LOC252882
Mettl1	679091	LOC679091
Ervfrd-1	288602	Gm52
Ervfrd-1	288602	Syna
Casp14	299587	LOC299587
	102551267	
Dstn	502674	ADF
Dstn	296197	ADF
Ccdc82	300359	MGC94183
Slc25a22	100911440	GC1
Slc25a22	100911440	LOC309111
Slc25a22	100911440	MGC109527
Slc25a22	100911440	RGD1307826
LOC100911440	100911440	GC1
LOC100911440	100911440	LOC309111
LOC100911440	100911440	MGC109527
LOC100911440	100911440	RGD1307826
Slc25a22	309111	GC1
Slc25a22	309111	LOC309111
Slc25a22	309111	MGC109527
Slc25a22	309111	RGD1307826
LOC100911440	309111	GC1
LOC100911440	309111	LOC309111
LOC100911440	309111	MGC109527
LOC100911440	309111	RGD1307826
Sst	24797	Smst
Sst	24797	SRIF
Sst	24797	SS-14
Sst	24797	SS-28
Ccdc43	360637	LOC360637
Ccdc43	360637	RGD1311929
Ptch1	89830	LOC290961
Ptch1	89830	Ptch
Ptch1	89830	Ptch2
Zfp316	304293	LOC304293
LOC100910754	100910754	Ab1-196
Olr1214	300538	ratchr8-39616223-39617155_ORF
Cblif	29319	Gif
Cblif	29319	IF
Cblif	29319	INF
		
		
		
Sh2d1a	501502	LOC501502
Sh2d1a	501502	RGD1562408
Tc2n	500707	Mtac2d1
Tc2n	500707	Tac2-N
		
Vamp8	83730	EDB
Vamp8	83730	VAMP-8
LOC100911649	100911649	
LOC685463	100911649	
LOC100911649	685463	
LOC685463	685463	
Bub3	361662	Aa2-050
Bub3	361662	LOC361662
		
Fgf6	170700	
Calb2	117059	CR
Calb2	117059	MGC105356
Spata31d1	498693	Fam75d1d
Spata31d1	498693	LOC498693
Spata31d1	498693	RGD1565972
Spata31d1	498693	Spata31d1d
		
Marchf1	361135	LOC361135
Marchf1	361135	March1
Marchf1	361135	RGD1305148
Wdr37	307075	LOC307075
		
		
Ddost	313648	LOC313648
Selenof	113922	LOC100364801
Selenof	113922	LOC688284
Selenof	113922	Sep15
Selenof	113922	Sep15-pending
Olr1615	405371	
Olr932	366802	
Olr932	288869	
Olr932	288838	
		
		
Olr1637	305841	
		
Aplf	500247	LOC500247
Aplf	500247	RGD1565557
Galns	292073	
		
Gtf2h3	288651	LOC288651
Nrg1	112400	
Lrrc10	100911101	LOC314848
LOC100911101	100911101	LOC314848
		
LOC100910581	684993	LOC684993
Ppp1r35	684993	LOC684993
Myh15	303965	LOC303965
Myh15	303965	RGD1565858
		
		
Pax1	311505	Pax-1
Pax1	311505	Pax1_mapped
		
		
St3gal2	64442	Siat4b
St3gal2	64442	Siat5
		
		
Spsb3	302981	LOC302981
Spsb3	302981	Tce1
Mapre3	298848	EB3
Mapre3	298848	EBF3
Mapre3	298848	MGC94312
Mapre3	298848	RP3
		
		
Map2k3	303200	LOC100911550
Map2k3	303200	LOC303200
Map2k3	303200	Mek3
Map2k3	303200	Mkk3
LOC108348082	303200	LOC100911550
LOC108348082	303200	LOC303200
LOC108348082	303200	Mek3
LOC108348082	303200	Mkk3
		
Abcd4	299196	LOC299196
Abcd4	299196	MGC105956
Abcd4	299196	Pxmp1l
Zfp84	308482	LOC308482
Sptlc2	366697	LCB 2
Sptlc2	366697	LOC366697
Sptlc2	366697	MGC124851
Sptlc2	366697	Pomt2
Sptlc2	366697	SPT 2
		
Acad9	294973	Nyggf2
Wdr54	103692166	LOC500226
Wdr54	103692166	RGD1561494
LOC103692166	103692166	LOC500226
LOC103692166	103692166	RGD1561494
Wdr54	500226	LOC500226
Wdr54	500226	RGD1561494
LOC103692166	500226	LOC500226
LOC103692166	500226	RGD1561494
Hdgfl2	171073	HDGF-3
Hdgfl2	171073	Hdgf2
Hdgfl2	171073	Hdgfrp2
Hdgfl2	171073	HRP-2
Hdgfl2	171073	MGC105333
		
Tmprss11e	305265	LOC305265
Tmprss11e	305265	RGD1561698
		
		
Prpf8	287530	LOC287530
Cbx7	362962	
Uvssa	314061	LOC314061
Uvssa	314061	RGD1306371
		
Mtor	56718	Frap1
Mtor	56718	RAFT1
Mtor	56718	RAPT1
		
Bola3	297388	LOC297388
Bola3	297388	RGD1305975
		
Olr321	293759	ratchr1-215051967-215051035_ORF
		
		
B3gnt3	290638	LOC290638
		
Olr231	293375	LOC102553331
Olr231	293375	ratchr1-164484422-164485369_ORF
Lig4	290907	LOC290907
Olr17	100909935	
LOC100909935	100909935	
		
LOC100910795	100910795	Hnrph3
LOC100910795	100910795	LOC361838
Hnrnph3	100910795	Hnrph3
Hnrnph3	100910795	LOC361838
LOC100910795	361838	Hnrph3
LOC100910795	361838	LOC361838
Hnrnph3	361838	Hnrph3
Hnrnph3	361838	LOC361838
Ccr1l1	301088	LOC301088
		
Hrnr	310587	LOC310587
Hrnr	310587	RGD1307660
		
Abca13	289797	LOC289797
		
Taf4b	291773	LOC291773
Taf4b	291773	RGD1562997
Gbx2	114500	
RGD1562011	499297	LOC499297
RGD1562011	499297	Mgre
		
Grap2		LOC366962
Grap2		MGC125066
Plb1	192259	Loc192259
Plb1	192259	Phlpb
Tssk6	290670	LOC290670
Tssk6	290670	RGD1559764
Dlgap5	289997	Dlg7
Dlgap5	289997	LOC289997
Ccdc183	499754	LOC499754
		
Dach1	306096	LOC306096
Prmt1	60421	Hrmt1l2
Serpine1	24617	PAI
Serpine1	24617	PAI-1
Serpine1	24617	Pai1
Serpine1	24617	PAI1A
Serpine1	24617	Pai1aa
Serpine1	24617	Planh
Serpine1	24617	RATPAI1A
Slc37a4	29573	G6pt1
Epn1	117277	
Slc25a14	85263	Bmcp1
Clba1	362793	MGC105548
Clba1	362793	RGD1307315
Ddx43	682138	LOC682138
Myh7	29557	Bmyo
Myh7	29557	Myhcb
		
Mrps21l		LOC364906
Mrps21l		Mrps21
Asxl2	313922	LOC313922
Adam24	290774	LOC290774
Six6	314221	LOC314221
Adk	25368	AK
Olr34	404894	
Tnfaip8l1	301131	LOC301131
Psmd12	287772	MGC94696
H2ax	500987	H2afx
H2ax	500987	LOC500987
H2ax	500987	RGD1566119
LOC686720	686720	LOC689992
Tmem87b	362212	LOC362212
Tmem87b	362212	RGD1307907
Cd209a	288375	LOC288375
Camsap2	289400	Camsap1l1
Camsap2	289400	LOC289400
Camsap2	289400	RGD1310950
Wdr61	363064	LOC363064
Wdr61	363064	MGC116220
Wdr61	363064	RGD1308228
Olr95	405909	
Dffa	114214	ICAD-S
Gria4	29629	GluA4
Gria4	29629	GluR-D
Gria4	29629	Glur4
Actl11	316000	LOC316000
Actl11	316000	RGD1310036
Actl11	316000	Tact3
		
Kif1a	363288	LOC363288
Nipsnap1	360971	LOC360971
		
Ranbp1	360739	LOC360739
		
Ccm2l	311550	LOC311550
Ccm2l	311550	RGD1305202
		
Rab5if	296315	LOC296315
Rab5if	296315	MGC109198
Rab5if	296315	RGD1307752
LOC690020	690020	
		
Arhgap35	306400	Grlf1
Arhgap35	306400	LOC306400
Arhgap35	306400	p190RhoGAP
LOC100912252	100912252	LOC681199
Plpp1	64369	PAP-2a
Plpp1	64369	PAP2-alpha
Plpp1	64369	PAP2a
Plpp1	64369	Ppap2a
Slain1	361087	LOC361087
Slain1	361087	RGD1308626
Ankrd50	294988	LOC294988
Ankrd50	294988	LOC688861
Ankrd50	294988	RGD1311665
		
		
		
Ambp	25377	UTI
		
Sphk1	170897	SK 1
Sphk1	170897	SPK 1
Tti1	499935	LOC499935
Tti1	499935	RGD1562582
		
		
Polr2k	100361574	LOC100361574
Polr2k	100361574	LOC309224
	679158	
Iqgap2	100360623	LOC100360623
		
		
		
Dhx35	362260	LOC362260
		
Steap1	297738	LOC297738
Mterf2	366856	LOC366856
Mterf2	366856	MGC112659
Mterf2	366856	Mterfd3
Mterf2	366856	RGD1311836
		
		
Tas2r119	78979	T2R1
Tas2r119	78979	T2R119
Tas2r119	78979	T2R19
Tas2r119	78979	Tas2r1
Anks4b	687561	LOC687561
Anks4b	687561	MGC188020
Usp24	313427	LOC313427
		
LOC102551679	102551679	
		
Usp28	315639	LOC315639
Gulp1	314543	CED-6
Gulp1	314543	LOC314543
		
Snf8	287645	D11moh34
Snf8	287645	LOC287645
Snf8	287645	MGC105799
Snf8	287645	RGD1310144
		
Fam20b	304885	LOC304885
Fam20b	304885	RGD1311162
Bhlhe22	365748	Bhlhb5
Bhlhe22	365748	LOC365748
LOC100362027	100362027	
Rpl30	100362027	
		
Esyt1	29579	E-Syt1
Esyt1	29579	Fam62a
Esyt1	29579	Mbc2
Esyt1	29579	MGC124625
Esyt1	29579	vp115
		
Gfm1	114017	EF-G
Gfm1	114017	EF-Gmt
Gfm1	114017	Efg
Gfm1	114017	Gfm
Gfm1	114017	mEF-G 1
Gfm1	114017	MGC93294
Dusp6	116663	MGC93276
Dusp6	116663	MKP-3
Dusp6	116663	Mkp3
Pdlim1	54133	CLP36
		
Kcnj14	276720	IRK-4
Kcnj14	276720	IRK4
Kcnj14	276720	Kir2.4
Ints8	297823	LOC297823
Ints8	297823	RGD1310592
Mxd1	362391	LOC362391
Mxd1	362391	Mad-1
RGD1564053	500390	LOC500390
		
Cga	116700	Gpa1
Cga	116700	pituitary hormone
Hnmt	81676	HMT
Hnmt	81676	MGC105411
Tuba3a	500363	LOC500363
Tuba3a	500363	RGD1565155
Tuba3a	500363	Tuba3a
Tuba3a	500363	LOC500319
Tuba3a	500363	Tuba3b
Tuba3b	500363	LOC500363
Tuba3b	500363	RGD1565155
Tuba3b	500363	Tuba3a
Tuba3b	500363	LOC500319
Tuba3b	500363	Tuba3b
Tmem97	303330	LOC303330
Tmem97	303330	MGC105541
Tmem97	303330	RGD1307423
		
Olr763	296016	Olfr1289
Olr763	296016	ratchr3-96979662-96980579_ORF
Ahcy	29443	
		
Ankrd34a	295283	Ankrd34
Ankrd34a	295283	LOC295283
Ankrd34a	295283	RGD1308412
		
Spout1	499770	LOC499770
Spout1	499770	MGC112863
		
LOC108348048	108348048	LOC100909460
LOC108348048	108348048	Loh11cr2a
LOC108348048	108348048	masa-1
Vwa5a	108348048	LOC100909460
Vwa5a	108348048	Loh11cr2a
Vwa5a	108348048	masa-1
LOC108348048	301097	LOC100909460
LOC108348048	301097	Loh11cr2a
LOC108348048	301097	masa-1
Vwa5a	301097	LOC100909460
Vwa5a	301097	Loh11cr2a
Vwa5a	301097	masa-1
		
LOC100912070	100912070	
		
	100909922	
Tmem52	100362283	LOC100362283
Ccl27	362505	LOC362505
		
Tmem258b	686092	LOC686092
Tmem258b	686092	Tmem258
Pcdhb14	291647	LOC291647
Nkx6-2	309095	LOC309095
Arhgap25	500246	LOC500246
Arhgap25	500246	RGD1562105
Olr788	404790	
		
R3hdml	366245	LOC366245
Bzw2	171439	Hfb2
Tph1	24848	Tph
		
		
Slc12a2	83629	Bsc2
Slc12a2	83629	Nkcc1
		
LOC103690326	103690326	
Cfh	155012	AMBP-1
Cfh	155012	AMBP1
Cfh	155012	Fh
Hace1	361866	LOC361866
	102555274	
Eif2s2	296302	
Olr419	405321	
		
Tmem273	498580	LOC498580
Tmem273	498580	RGD1561145
Fbn1	83727	
Snrpb	171365	sm-B
Snrpb	171365	SM11
Snrpb	171365	smB
Snrpb	171365	snRNP-B
Mthfd1l	361472	Fthfsdc1
Mthfd1l	361472	LOC361472
Lrp10	305880	LOC305880
Lrp10	305880	MGC124814
Mir877	100314097	rno-mir-877
Dgka	140866	Dagk1
P4ha1	64475	
		
		
Setd5	297514	LOC297514
Setd5	297514	RGD1310433
Lsm8	296913	LOC296913
Syt3	25731	SIII
		
Myh11	24582	LOC497849
Myh11	24582	RGD1564935
Myh11	24582	SMMHC
Aebp1	305494	LOC305494
Neurl3	316326	Lincr
Neurl3	316326	LOC316326
Exoc6	50556	rSec15
Exoc6	50556	Sec15
Exoc6	50556	Sec15l1
Atg2a	689688	LOC689688
		
Olr602	295829	
Rem2	64626	MGC156645
Bdnf	24225	MGC105254
		
		
		
Stoml2	298203	LOC298203
Stoml2	298203	MGC116331
Stoml2	298203	SLP-2
		
		
Rbbp8	291787	CtIP
Rbbp8	291787	LOC291787
Rbbp8	291787	RBBP-8
Rbbp8	291787	RGD1308872
Rbbp8	291787	RIM
Rbbp8	291787	SAE2
Sdc4	24771	SYND4
		
Mir3554	100526571	Mir31b
Mir3554	100526571	rno-mir-31b
Mir3554	100526571	rno-mir-3554
Asb8	315287	LOC315287
		
		
Cisd1	294362	LOC294362
Cisd1	294362	RGD1309529
Olr704	404818	
Abcd2	84356	ALDR
Mir490	100314208	rno-mir-490
Atxn1	25049	RNSCA1
Atxn1	25049	Sca1
Smcr8	497918	LOC497918
Smcr8	497918	RGD1564621
Olr1424	405056	
Olr1424	287318	
		
Chac2	360994	LOC360994
Chac2	360994	RGD1309120
Mir466d	100526616	rno-mir-466d
Pde1c	81742	
Tnfrsf11b	25341	MGC93568
Tnfrsf11b	25341	Opg
Twsg1	363294	LOC363294
Slc38a7	291840	LOC291840
Slc38a7	291840	MGC105833
Fam166a	311797	MGC114439
		
Olr337	309225	ratchr1-215490934-215491890_ORF
		
Htra4	306564	LOC306564
Htra4	306564	RGD1306242
Scnn1b	24767	SCNEB
Mir129-1	100314157	rno-mir-129-1
		
Tekt4	302991	LOC302991
Tekt4	302991	RGD1308075
Tekt4	302991	Tek4
Tekt4	302991	Tektin4
		
		
LOC499544	499544	
Olr423	296685	
		
Rgs21	100361166	LOC100361166
Rgs21	100361166	LOC102551739
Snhg11	362256	LOC362256
Snhg11	362256	MGC105739
Snhg11	362256	RGD1563912
Cox6a2	25278	COX6AH
Cox6a2	25278	COX6B
		
		
		
		
Cox10	691853	LOC691853
		
		
		
Irx3	307721	LOC307721
Rpl7a		LOC296596
		
		
Fam13a	362378	Fam13a1
Fam13a	362378	LOC362378
Fam13a	362378	RGD1309807
		
LOC681458	681458	
		
		
Kcnh5	171146	Eag2
Kcnh5	171146	rEAG2
Lrrc75a	691777	Fam211a
Lrrc75a	691777	LOC691777
Birc6	313876	LOC313876
		
		
Cnppd1	316530	MGC72616
Cnppd1	316530	RGD735175
Mir351	100314289	Mir351-1
Mir351	100314289	rno-mir-351
Mir351	100314289	rno-mir-351-1
Mir351	104796144	Mir351-1
Mir351	104796144	rno-mir-351
Mir351	104796144	rno-mir-351-1
LOC103694120	103694120	LOC307073
LOC103694120	103694120	RGD1310647
		
Myh6	29556	Myh7
Myh6	29556	MyHC-beta
Myh6	29556	MyHC-slow
Myh6	29556	Myosin-7
		
		
Katnb1	291852	LOC291852
Lzts3	280670	Prosapip1
		
Mindy3	291320	Fam188a
Mindy3	291320	LOC291320
Mindy3	291320	RGD1309605
Olr819	405132	
Dnajc27	298859	Rbj
		
		
Emilin1	298845	LOC298845
Tepsin	360673	Enthd2
Tepsin	360673	LOC360673
Tepsin	360673	RGD1307410
Sts	24800	ASC
		
Tbx2	303398	
		
		
RGD1562667	501742	LOC501742
Pdia4	116598	caBP2
Pdia4	116598	ERp-72
Pdia4	116598	Erp70
Pdia4	116598	Erp72
		
		
LOC689986	689986	
Pate2	100361465	LOC100361465
Otud7b	310677	LOC310677
Otud7b	310677	RGD1308111
		
		
		
LOC498414	498414	
		
		
		
		
LOC100909859	100909859	
Flvcr2	314323	CCT
Flvcr2	314323	LOC314323
Flvcr2	314323	MGC124539
Itga10	310683	LOC310683
LOC108352699		
Kat2a	303539	Gcn5
Kat2a	303539	Gcn5l2
Kat2a	303539	LOC303539
Birc5	64041	AP14
		
Aldoart2	299052	Aldoal1
Aldoart2	299052	Aldoart1
Aldoart2	299052	LOC299052
Lrp3	89787	LRP-3
Lrp3	89787	rLRp105
		
Chd6	311607	CHD-6
Chd6	311607	LOC311607
Slc25a10	170943	Dic
Slc25a10	170943	MGC93224
		
Itpka	81677	IP3K A
Ccnk	500715	LOC314427
Ccnk	500715	LOC500715
Tex44	501180	LOC501180
		
Nup37	299706	LOC299706
Cyp26a1	154985	Cyp26
Mir192	100314193	rno-mir-192
Lrrn4	311443	LOC311443
Lrrn4	311443	RGD1305256
		
Zc3h12c	315658	LOC315658
Zc3h12c	315658	RGD1565078
		
Stmn3	29246	Sclip
Ctsa	296370	LOC296370
Ctsa	296370	Ppgb
Sult2a2	361510	Smp-2
Sult2a2	361510	ST
Sult2a2	361510	ST-20
Sult2a2	361510	St2
Sult2a2	361510	St2a1
Sult2a2	361510	STa
Sult2a2	361510	Sth2
Sult2a1	361510	Smp-2
Sult2a1	361510	ST
Sult2a1	361510	ST-20
Sult2a1	361510	St2
Sult2a1	361510	St2a1
Sult2a1	361510	STa
Sult2a1	361510	Sth2
Sult2a6	361510	Smp-2
Sult2a6	361510	ST
Sult2a6	361510	ST-20
Sult2a6	361510	St2
Sult2a6	361510	St2a1
Sult2a6	361510	STa
Sult2a6	361510	Sth2
Sult2a2	24912	Smp-2
Sult2a2	24912	ST
Sult2a2	24912	ST-20
Sult2a2	24912	St2
Sult2a2	24912	St2a1
Sult2a2	24912	STa
Sult2a2	24912	Sth2
Sult2a1	24912	Smp-2
Sult2a1	24912	ST
Sult2a1	24912	ST-20
Sult2a1	24912	St2
Sult2a1	24912	St2a1
Sult2a1	24912	STa
Sult2a1	24912	Sth2
Sult2a6	24912	Smp-2
Sult2a6	24912	ST
Sult2a6	24912	ST-20
Sult2a6	24912	St2
Sult2a6	24912	St2a1
Sult2a6	24912	STa
Sult2a6	24912	Sth2
Sult2a2	24902	Smp-2
Sult2a2	24902	ST
Sult2a2	24902	ST-20
Sult2a2	24902	St2
Sult2a2	24902	St2a1
Sult2a2	24902	STa
Sult2a2	24902	Sth2
Sult2a1	24902	Smp-2
Sult2a1	24902	ST
Sult2a1	24902	ST-20
Sult2a1	24902	St2
Sult2a1	24902	St2a1
Sult2a1	24902	STa
Sult2a1	24902	Sth2
Sult2a6	24902	Smp-2
Sult2a6	24902	ST
Sult2a6	24902	ST-20
Sult2a6	24902	St2
Sult2a6	24902	St2a1
Sult2a6	24902	STa
Sult2a6	24902	Sth2
		
		
Zfr	365703	LOC365703
Gpn3	360810	Atpbd1c
Gpn3	360810	LOC360810
Trim2	361970	LOC361970
Olr1690	100910696	
LOC100910696	100910696	
Olr1690	294162	
LOC100910696	294162	
		
Ints9	102549712	LOC290322
Ints9	102549712	RGD1311539
LOC102549712	102549712	LOC290322
LOC102549712	102549712	RGD1311539
Ints9	290322	LOC290322
Ints9	290322	RGD1311539
LOC102549712	290322	LOC290322
LOC102549712	290322	RGD1311539
		
Olr779	405232	
		
		
Rasl2-9	751812	
		
		
Clstn2	171394	Cs2
Clstn2	171394	Cstn2
Clstn2	171394	LOC100359585
		
Rd3l	314467	LOC314467
Rd3l	314467	RGD1305627
Acot6	299193	LOC299193
Acot6	299193	RGD1309669
		
Maf1	315093	LOC315093
		
Fstl4	303130	LOC303130
		
		
		
Neto2	307757	LOC307757
Slc66a3	298906	LOC298906
Slc66a3	298906	Pqlc3
Slc66a3	298906	RGD1306818
Caln1	363909	caBP8
Caln1	363909	LOC363909
		
Mfsd12	362824	LOC362824
Mfsd12	362824	RGD1307722
Mfng	315119	MGC72576
Rab3il1	171452	Grab
		
Camk1d	307124	LOC307124
Camk1d	307124	RGD1560691
		
		
		
		
		
		
Kirrel1	310695	Kirrel
Kirrel1	310695	Neph1
		
		
		
Lexm	500516	LOC500516
Lexm	500516	RGD1559493
		
		
Zfp629	308998	LOC308998
Zfp629	308998	Znf629
Zfp689	308998	LOC308998
Zfp689	308998	Znf629
Zfp629	286996	LOC308998
Zfp629	286996	Znf629
Zfp689	286996	LOC308998
Zfp689	286996	Znf629
Mertk	65037	Rdy
Snx10	297096	LOC297096
Snx10	297096	MGC109202
Olr214	293361	
		
		
		
	100909476	
Olr1452	405048	
Olr1454	405048	
		
		
		
		
Fbln1	315191	LOC100362423
Fbln1	315191	LOC315191
		
		
Il17f	301291	IL-17F
Il17f	301291	LOC301291
Il17f	301291	MGC114402
		
		
Epm2aip1	316021	LOC316021
Olr527	404878	
LOC100909977	100909977	
Nmnat3	363118	LOC363118
Cckbr	25706	CCK-BR
Cckbr	25706	CCK2-R
Cckbr	25706	Cck2r
Rgs10	54290	
Spata5l1	691729	LOC362206
Spata5l1	691729	LOC691729
Prtg	315806	LOC315806
Prtg	315806	RGD1307157
LOC497963	497963	iNos
LOC497963	497963	Nos2a
Nos2	497963	iNos
Nos2	497963	Nos2a
LOC497963	24599	iNos
LOC497963	24599	Nos2a
Nos2	24599	iNos
Nos2	24599	Nos2a
Eid2b	103690162	RGD1560818
Kcnc3	117101	KShIIID
Kcnc3	117101	Kv3.3
Perm1	313776	LOC313776
Perm1	313776	RGD1304931
		
Ikbkg	309295	IKK-gamma
Ikbkg	309295	IKKAP1
Ikbkg	309295	IKKG
Ikbkg	309295	Nemo
Hdac1	297893	HD1
Hdac1	297893	LOC297893
Enpp3	54410	B10
Enpp3	54410	E-NPP 3
Enpp3	54410	LOC54410
Enpp3	54410	Npp3
Enpp3	54410	PD-Ibeta
Enpp3	54410	RB13-6
Mdga2	314180	Mamdc1
Sec16a	100360302	LOC100360302
Olr1223	100910822	
LOC100910822	100910822	
Ap3s1	302290	LOC302290
Mrgprx4	404646	Mgrg2
Mrgprx4	404646	Mrgprc11
Mrgprx4	404646	Mrgprx1
Mrgprx4	404646	Snsr1
Mrgprx4	282547	Mgrg2
Mrgprx4	282547	Mrgprc11
Mrgprx4	282547	Mrgprx1
Mrgprx4	282547	Snsr1
